"subject","predicate","object"
"http://dbpedia.org/resource/Takis_Fotopoulos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Takis_Fotopoulos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Takis_Fotopoulos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Mikhail_Bakunin"
"http://dbpedia.org/resource/Takis_Fotopoulos","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Cornelius_Castoriadis"
"http://dbpedia.org/resource/Vladimir_Jankélévitch","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Arnold_Davidson"
"http://dbpedia.org/resource/Vladimir_Jankélévitch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Wilhelm_Joseph_Schelling"
"http://dbpedia.org/resource/Vladimir_Jankélévitch","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Zygmunt_Bauman","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Anthony_Metivier","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Harry_Lorayne"
"http://dbpedia.org/resource/Anthony_Metivier","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Tony_Buzan"
"http://dbpedia.org/resource/Anthony_Metivier","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Bruno_Giordano"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Theophilos_Corydalleus"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Gabriel_Naudé"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Averroes"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Cesare_Cremonini_(philosopher)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Alexander_of_Aphrodisias"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Paul_Virilio"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Greg_Boyd_(theologian)"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Cornelius_Castoriadis"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ivan_Illich"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Vernard_Eller"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Langdon_Winner"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/William_Stringfellow"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Zerzan"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Thomas_Merton"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Randal_Marlin"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Ted_Kaczynski"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Barth"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/John_Calvin"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Nikolai_Berdyaev"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Christoph_Blumhardt"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Pierre-Joseph_Proudhon"
"http://dbpedia.org/resource/Jacques_Ellul","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Søren_Kierkegaard"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Augusto_del_Noce"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Alojz_Rebula"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Zorko_Simčič"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Romano_Guardini"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Aquinas"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/José_Ortega_y_Gasset"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gabriel_Marcel"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Josef_Pieper"
"http://dbpedia.org/resource/Milan_Komar","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jacques_Maritain"
"http://dbpedia.org/resource/Wendy_Brown_(political_scientist)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Wendy_Brown_(political_scientist)","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Michel_Foucault"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Husserl"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Emmanuel_Levinas"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plato"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gottfried_Wilhelm_Leibniz"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Wilhelm_Friedrich_Hegel"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Plotinus"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Augustine_of_Hippo"
"http://dbpedia.org/resource/Michael_Marder","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Guillaume_Faye"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Martin_A._Lee"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Marco_Tarchi"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pat_Buchanan"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Patrice_de_Plunkett"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Louis_Dumont"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Antonio_Gramsci"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Julius_Evola"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jean_Baudrillard"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ernst_Jünger"
"http://dbpedia.org/resource/Alain_de_Benoist","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Oswald_Spengler"
"http://dbpedia.org/resource/Alexander_R._Galloway","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Alexander_R._Galloway","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/François_Laruelle"
"http://dbpedia.org/resource/Alexander_R._Galloway","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Gilles_Deleuze"
"http://dbpedia.org/resource/Alexander_R._Galloway","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Fredric_Jameson"
"http://dbpedia.org/resource/Alexander_R._Galloway","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Jaegwon_Kim"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Earman"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Peter_Achinstein"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Robert_Nozick"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Lawrence_Sklar"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Richard_Jeffrey"
"http://dbpedia.org/resource/Carl_Gustav_Hempel","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vienna_Circle"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Luther_King,_Jr."
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Engels"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/W._E._B._Du_Bois"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/James_H._Cone"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Richard_Rorty"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Cornel_West","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Malcolm_X"
"http://dbpedia.org/resource/Gabriel_Marcel","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Pierre_Boutang"
"http://dbpedia.org/resource/Gabriel_Marcel","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Henri_Bergson"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/C._Wright_Mills"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Joseph_Schumpeter"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Seymour_Martin_Lipset"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Robert_Michels"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Karl_Marx"
"http://dbpedia.org/resource/Gaetano_Mosca","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Vilfredo_Pareto"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Derek_Gregory"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Mario_Kopić"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Tiqqun"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Dominick_LaCapra"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Justin_Clemens"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Aristotle"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Jacques_Derrida"
"http://dbpedia.org/resource/Giorgio_Agamben","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Claude_Lévi-Strauss"
"http://dbpedia.org/resource/Ibn_Hajar_al-Asqalani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Al-Suyuti"
"http://dbpedia.org/resource/Ibn_Hajar_al-Asqalani","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Al-Sakhawi"
"http://dbpedia.org/resource/Ira_Shor","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Paulo_Freire"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Norbert_Bolz"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Giorgio_Agamben"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Peter_Sloterdijk"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Carl_Schmitt"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Friedrich_Nietzsche"
"http://dbpedia.org/resource/Jacob_Taubes","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Max_Weber"
"http://dbpedia.org/resource/Jean-Luc_Nancy","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Martin_Heidegger"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Margaret_Thatcher"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/John_Gray_(philosopher)"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Hayden_White"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Maurice_Cowling"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/J._G._A._Pocock"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influenced","http://dbpedia.org/resource/Andrew_Sullivan"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Thomas_Hobbes"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Ferdinand_Tönnies"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/R._G._Collingwood"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Immanuel_Kant"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/F._H._Bradley"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Edmund_Burke"
"http://dbpedia.org/resource/Michael_Oakeshott","http://dbpedia.org/ontology/influencedBy","http://dbpedia.org/resource/Georg_Simmel"
